ufz_chemical_name	CAS_fixed	Inchikey	ScreeningMethod	class_1	class_2	class_3	MoA_broad	MoA_specific	molecular_target	sites_type	sites	MDL_ngL	unit	conc	Matrix
0079_Ethylene glycol diphenylether	CASRN=104-66-5	XCSGHNKDXGYELG-UHFFFAOYSA-N	GC-HRMS	additive	paper/printing chemical	sensitizer	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	15.083	Water
0084_Hydrochlorothiazide	CASRN=58-93-5	JZUFKLXOESDKRF-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretc	thiazide	Cardiovascular system	Sodium-chloride symporter inhibition, Potassium channel inhibition, Carboanhydrase inhibition	Sodium-chloride symporter (SLC12A3), Calcium-activated potassium channel	Freshwater	A_R2	1	ngL	162.743464	Water
0084_Hydrochlorothiazide	CASRN=58-93-5	JZUFKLXOESDKRF-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretc	thiazide	Cardiovascular system	Sodium-chloride symporter inhibition, Potassium channel inhibition, Carboanhydrase inhibition	Sodium-chloride symporter (SLC12A3), Calcium-activated potassium channel	Freshwater	A_R3	1	ngL	0.295	Water
0084_Hydrochlorothiazide	CASRN=58-93-5	JZUFKLXOESDKRF-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretc	thiazide	Cardiovascular system	Sodium-chloride symporter inhibition, Potassium channel inhibition, Carboanhydrase inhibition	Sodium-chloride symporter (SLC12A3), Calcium-activated potassium channel	Freshwater	M_R1	1	ngL	278.709123	Water
0084_Hydrochlorothiazide	CASRN=58-93-5	JZUFKLXOESDKRF-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretc	thiazide	Cardiovascular system	Sodium-chloride symporter inhibition, Potassium channel inhibition, Carboanhydrase inhibition	Sodium-chloride symporter (SLC12A3), Calcium-activated potassium channel	Freshwater	M_T1	1	ngL	870.864066	Water
0084_Hydrochlorothiazide	CASRN=58-93-5	JZUFKLXOESDKRF-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretc	thiazide	Cardiovascular system	Sodium-chloride symporter inhibition, Potassium channel inhibition, Carboanhydrase inhibition	Sodium-chloride symporter (SLC12A3), Calcium-activated potassium channel	Freshwater	M_T2	1	ngL	22.202644	Water
0084_Hydrochlorothiazide	CASRN=58-93-5	JZUFKLXOESDKRF-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	diuretc	thiazide	Cardiovascular system	Sodium-chloride symporter inhibition, Potassium channel inhibition, Carboanhydrase inhibition	Sodium-chloride symporter (SLC12A3), Calcium-activated potassium channel	Freshwater	M_T3	1	ngL	1.167839	Water
0087_N-isopropyl-N-phenyl-p-phenylenediamine	CASRN=101-72-4	OUBMGJOQLXMSNT-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	antioxidant	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	155.504809	Water
0087_N-isopropyl-N-phenyl-p-phenylenediamine	CASRN=101-72-4	OUBMGJOQLXMSNT-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	antioxidant	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	238.539081	Water
0087_N-isopropyl-N-phenyl-p-phenylenediamine	CASRN=101-72-4	OUBMGJOQLXMSNT-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	antioxidant	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	452.293749	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	2.551	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	3.199	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	A_RS1	0.5	ngL	2.794	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	A_RS2	0.5	ngL	2.004	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	4.834	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	M_RS1	0.5	ngL	1.03	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	8.997	Water
0089_2-Acetonaphthone	CASRN=93-08-3	XSAYZAUNJMRRIR-UHFFFAOYSA-N	GC-HRMS	personal care and household	fragrance	aromatic compound	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	2.222	Water
0091_Prochloraz	CASRN=67747-09-5	TVLSRXXIMLFWEO-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	imidazole	Sterol biosynthesis inhibition, Endocrine	C14-demethylase inhibition, Androgen receptor antagonist, Estrogen receptor antagonist, CYP17A1 inhibition, Aromatase inhibition, AhR agonist	C14-demethylase (erg11/cyp51), Androgen receptor, Estrogen receptor, CYP17A1, Aromatase, Aryl hydrocarbon receptor (AhR)	Freshwater	M_R1	1	ngL	169.815998	Water
0092_Dimethenamid	CASRN=87674-68-8	JLYFCTQDENRSOL-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	amide	Lipid metabolism	VLCFA synthesis inhibition	n/a	Freshwater	M_R1	1	ngL	96.926568	Water
0106_Carbetamide	CASRN=16118-49-3	AMRQXHFXNZFDCH-SECBINFHSA-N	LC-HRMS	pesticide	herbicide	carbamate	Mitosis/Cell cycle	Microtubule organisation inhibition	n/a	Freshwater	M_R1	0.5	ngL	1.141273	Water
0106_Carbetamide	CASRN=16118-49-3	AMRQXHFXNZFDCH-SECBINFHSA-N	LC-HRMS	pesticide	herbicide	carbamate	Mitosis/Cell cycle	Microtubule organisation inhibition	n/a	Freshwater	M_T1	0.5	ngL	3.37487	Water
0107_Metalaxyl	CASRN=57837-19-1	ZQEIXNIJLIKNTD-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Freshwater	A_R2	1	ngL	0.230206	Water
0107_Metalaxyl	CASRN=57837-19-1	ZQEIXNIJLIKNTD-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Freshwater	M_R1	1	ngL	16.507489	Water
0107_Metalaxyl	CASRN=57837-19-1	ZQEIXNIJLIKNTD-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Freshwater	M_T1	1	ngL	2162.221827	Water
0107_Metalaxyl	CASRN=57837-19-1	ZQEIXNIJLIKNTD-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	acylalanine	Nucleic acid biosynthesis inhibition	RNA polymerase I inhibition	RNA polymerase I	Freshwater	M_T2	1	ngL	0.822197	Water
0110_Cyproconazole	CASRN=94361-06-5	UFNOUKDBUJZYDE-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	azole	Sterol biosynthesis inhibition	C14-demethylase inhibition	C14-demethylase (erg11/cyp51)	Freshwater	M_R1	0.7	ngL	39.150848	Water
0111_Cyprodinil	CASRN=121552-61-2	HAORKNGNJCEJBX-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	anilino-pyrimidine	Protein biosynthesis inhibition	n/a	n/a	Freshwater	M_R1	0.5	ngL	2.216977	Water
0111_Cyprodinil	CASRN=121552-61-2	HAORKNGNJCEJBX-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	anilino-pyrimidine	Protein biosynthesis inhibition	n/a	n/a	Freshwater	M_T1	0.5	ngL	0.786886	Water
0117_Imidacloprid	CASRN=138261-41-3	YWTYJOPNNQFBPC-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	neonicotinoide	Neuroactive	nAChR agonist	Nicotinic acetylcholine receptor (nAChR)	Freshwater	A_R2	1	ngL	2.525339	Water
0117_Imidacloprid	CASRN=138261-41-3	YWTYJOPNNQFBPC-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	neonicotinoide	Neuroactive	nAChR agonist	Nicotinic acetylcholine receptor (nAChR)	Freshwater	A_R3	1	ngL	0.253	Water
0117_Imidacloprid	CASRN=138261-41-3	YWTYJOPNNQFBPC-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	neonicotinoide	Neuroactive	nAChR agonist	Nicotinic acetylcholine receptor (nAChR)	Freshwater	M_R1	1	ngL	29.696738	Water
0117_Imidacloprid	CASRN=138261-41-3	YWTYJOPNNQFBPC-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	neonicotinoide	Neuroactive	nAChR agonist	Nicotinic acetylcholine receptor (nAChR)	Freshwater	M_T1	1	ngL	18.070764	Water
0117_Imidacloprid	CASRN=138261-41-3	YWTYJOPNNQFBPC-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	neonicotinoide	Neuroactive	nAChR agonist	Nicotinic acetylcholine receptor (nAChR)	Freshwater	M_T2	1	ngL	1.972022	Water
0118_Dimethachlor	CASRN=50563-36-5	SCCDDNKJYDZXMM-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	Lipid metabolism	VLCFA synthesis inhibition	n/a	Freshwater	M_T3	0.7	ngL	208.336027	Water
0119_Dinoseb	CASRN=88-85-7	OWZPCEFYPSAJFR-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	dinitrophenol	Respiratory system	Uncoupler of oxidative phosphorylation	n/a	Freshwater	A_R3	0.5	ngL	0.297	Water
0126_Nicosulfuron	CASRN=111991-09-4	RTCOGUMHFFWOJV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	sulfonylurea	Protein biosynthesis inhibition	Acetolactate synthase inhibition	Acetolactate synthase (ALS)	Freshwater	M_R1	0.5	ngL	2.322606	Water
0126_Nicosulfuron	CASRN=111991-09-4	RTCOGUMHFFWOJV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	sulfonylurea	Protein biosynthesis inhibition	Acetolactate synthase inhibition	Acetolactate synthase (ALS)	Freshwater	M_T1	0.5	ngL	0.159572	Water
0133_Pyrimethanil	CASRN=53112-28-0	ZLIBICFPKPWGIZ-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	Anilinopyrimidine	Protein biosynthesis inhibition	Methionine biosynthesis inhibition (proposed)	cgs gene	Freshwater	M_R1	0.5	ngL	5.242512	Water
0133_Pyrimethanil	CASRN=53112-28-0	ZLIBICFPKPWGIZ-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	Anilinopyrimidine	Protein biosynthesis inhibition	Methionine biosynthesis inhibition (proposed)	cgs gene	Freshwater	M_T1	0.5	ngL	7.232714	Water
0146_Ethofumesate	CASRN=26225-79-6	IRCMYGHHKLLGHV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	benzofurane	Lipid metabolism	VLCFA synthesis inhibition	n/a	Freshwater	A_R2	1	ngL	8.370069	Water
0146_Ethofumesate	CASRN=26225-79-6	IRCMYGHHKLLGHV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	benzofurane	Lipid metabolism	VLCFA synthesis inhibition	n/a	Freshwater	M_R1	1	ngL	35.714087	Water
0146_Ethofumesate	CASRN=26225-79-6	IRCMYGHHKLLGHV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	benzofurane	Lipid metabolism	VLCFA synthesis inhibition	n/a	Freshwater	M_T1	1	ngL	22.639201	Water
0147_Metamitron	CASRN=41394-05-2	VHCNQEUWZYOAEV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	triazinone	Photosynthesis inhibition	Photosystem II inhibition	Photosystem II	Freshwater	M_R1	1	ngL	1.516752	Water
0147_Metamitron	CASRN=41394-05-2	VHCNQEUWZYOAEV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	triazinone	Photosynthesis inhibition	Photosystem II inhibition	Photosystem II	Freshwater	M_T1	1	ngL	1.681565	Water
0155_Azoxystrobin	CASRN=131860-33-8	WFDXOXNFNRHQEC-GHRIWEEISA-N	LC-HRMS	pesticide	fungicide	strobilurine	Respiratory system	Coenzyme Q inhibition	Mitochondrial complex III (Quinol outer binding site of Coenzyme Q (cyt b gene))	Freshwater	A_R2	1	ngL	15.819077	Water
0155_Azoxystrobin	CASRN=131860-33-8	WFDXOXNFNRHQEC-GHRIWEEISA-N	LC-HRMS	pesticide	fungicide	strobilurine	Respiratory system	Coenzyme Q inhibition	Mitochondrial complex III (Quinol outer binding site of Coenzyme Q (cyt b gene))	Freshwater	M_R1	1	ngL	17.794745	Water
0156_Fenpropimorph	CASRN=67564-91-4	RYAUSSKQMZRMAI-ALOPSCKCSA-N	LC-HRMS	pesticide	fungicide	morpholine	Sterol biosynthesis inhibition	Δ14- reductase inhibition, Δ8-Δ7-isomerase inhibition	Δ14- reductase, Δ8-Δ7-isomerase (erg24, erg2)	Freshwater	A_RS2	1	ngL	0.353924	Water
0156_Fenpropimorph	CASRN=67564-91-4	RYAUSSKQMZRMAI-ALOPSCKCSA-N	LC-HRMS	pesticide	fungicide	morpholine	Sterol biosynthesis inhibition	Δ14- reductase inhibition, Δ8-Δ7-isomerase inhibition	Δ14- reductase, Δ8-Δ7-isomerase (erg24, erg2)	Freshwater	M_R1	1	ngL	0.961341	Water
0156_Fenpropimorph	CASRN=67564-91-4	RYAUSSKQMZRMAI-ALOPSCKCSA-N	LC-HRMS	pesticide	fungicide	morpholine	Sterol biosynthesis inhibition	Δ14- reductase inhibition, Δ8-Δ7-isomerase inhibition	Δ14- reductase, Δ8-Δ7-isomerase (erg24, erg2)	Freshwater	M_T1	1	ngL	0.500785	Water
0156_Fenpropimorph	CASRN=67564-91-4	RYAUSSKQMZRMAI-ALOPSCKCSA-N	LC-HRMS	pesticide	fungicide	morpholine	Sterol biosynthesis inhibition	Δ14- reductase inhibition, Δ8-Δ7-isomerase inhibition	Δ14- reductase, Δ8-Δ7-isomerase (erg24, erg2)	Freshwater	M_T2	1	ngL	1.405524	Water
0157_Epoxiconazole	CASRN=133855-98-8	ZMYFCFLJBGAQRS-IAGOWNOFSA-N	LC-HRMS	pesticide	fungicide	azole	Sterol biosynthesis inhibition	C14-demethylase inhibition	C14-demethylase (erg11/cyp51)	Freshwater	A_R3	0.7	ngL	7.513	Water
0157_Epoxiconazole	CASRN=133855-98-8	ZMYFCFLJBGAQRS-IAGOWNOFSA-N	LC-HRMS	pesticide	fungicide	azole	Sterol biosynthesis inhibition	C14-demethylase inhibition	C14-demethylase (erg11/cyp51)	Freshwater	M_R1	0.7	ngL	5.899046	Water
0157_Epoxiconazole	CASRN=133855-98-8	ZMYFCFLJBGAQRS-IAGOWNOFSA-N	LC-HRMS	pesticide	fungicide	azole	Sterol biosynthesis inhibition	C14-demethylase inhibition	C14-demethylase (erg11/cyp51)	Freshwater	M_T1	0.7	ngL	1.08844	Water
0159_Bendiocarb	CASRN=22781-23-3	XEGGRYVFLWGFHI-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	carbamate	Neuromuscular system	AChE inhibition	Acetylcholinesterase (AChE)	Freshwater	A_R3	2	ngL	0.069	Water
0159_Bendiocarb	CASRN=22781-23-3	XEGGRYVFLWGFHI-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	carbamate	Neuromuscular system	AChE inhibition	Acetylcholinesterase (AChE)	Freshwater	M_R1	2	ngL	1.46215	Water
0159_Bendiocarb	CASRN=22781-23-3	XEGGRYVFLWGFHI-UHFFFAOYSA-N	LC-HRMS	pesticide	insecticide	carbamate	Neuromuscular system	AChE inhibition	Acetylcholinesterase (AChE)	Freshwater	M_T1	2	ngL	1.8391	Water
0160_N-Butylbenzenesulfonamide	CASRN=3622-84-2	IPRJXAGUEGOFGG-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	sulfonamide	Endocrine	Androgen receptor antagonist	Androgen receptor	Freshwater	A_R2	50	ngL	1.623244	Water
0160_N-Butylbenzenesulfonamide	CASRN=3622-84-2	IPRJXAGUEGOFGG-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	sulfonamide	Endocrine	Androgen receptor antagonist	Androgen receptor	Freshwater	A_R3	50	ngL	4.812	Water
0160_N-Butylbenzenesulfonamide	CASRN=3622-84-2	IPRJXAGUEGOFGG-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	sulfonamide	Endocrine	Androgen receptor antagonist	Androgen receptor	Freshwater	M_R1	50	ngL	3.697071	Water
0160_N-Butylbenzenesulfonamide	CASRN=3622-84-2	IPRJXAGUEGOFGG-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	sulfonamide	Endocrine	Androgen receptor antagonist	Androgen receptor	Freshwater	M_T1	50	ngL	5.243411	Water
0160_N-Butylbenzenesulfonamide	CASRN=3622-84-2	IPRJXAGUEGOFGG-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	sulfonamide	Endocrine	Androgen receptor antagonist	Androgen receptor	Freshwater	M_T2	50	ngL	7.382551	Water
0162_Diazepam	CASRN=439-14-5	AAOVKJBEBIDNHE-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	Freshwater	A_R2	0.7	ngL	0.776977	Water
0162_Diazepam	CASRN=439-14-5	AAOVKJBEBIDNHE-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	Freshwater	M_R1	0.7	ngL	1.049261	Water
0162_Diazepam	CASRN=439-14-5	AAOVKJBEBIDNHE-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	anxiolytic	benzodiazepine	Neuroactive	GABA(A) receptor positive allosteric modulator	GABA(A) receptor	Freshwater	M_T1	0.7	ngL	0.696825	Water
0167_Tris(2-chloroethyl)phosphate	CASRN=115-96-8	HQUQLFOMPYWACS-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Nucleic acid damage	DNA strand breakage, DNA methylation	DNA	Freshwater	A_R2	0.7	ngL	919.552614	Water
0167_Tris(2-chloroethyl)phosphate	CASRN=115-96-8	HQUQLFOMPYWACS-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Nucleic acid damage	DNA strand breakage, DNA methylation	DNA	Freshwater	A_R3	0.7	ngL	5.329	Water
0167_Tris(2-chloroethyl)phosphate	CASRN=115-96-8	HQUQLFOMPYWACS-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Nucleic acid damage	DNA strand breakage, DNA methylation	DNA	Freshwater	M_R1	0.7	ngL	164.818196	Water
0167_Tris(2-chloroethyl)phosphate	CASRN=115-96-8	HQUQLFOMPYWACS-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Nucleic acid damage	DNA strand breakage, DNA methylation	DNA	Freshwater	M_T1	0.7	ngL	289.259402	Water
0167_Tris(2-chloroethyl)phosphate	CASRN=115-96-8	HQUQLFOMPYWACS-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	organophosphate	Nucleic acid damage	DNA strand breakage, DNA methylation	DNA	Freshwater	M_T2	0.7	ngL	3.477156	Water
0168_Octocrylene	CASRN=6197-30-4	FMJSMJQBSVNSBF-UHFFFAOYSA-N	LC-HRMS	personal care and household	UV filter	other	Cell and DNA protection	n/a	n/a	Freshwater	M_T2	10	ngL	14.124418	Water
0168_Octocrylene	CASRN=6197-30-4	FMJSMJQBSVNSBF-UHFFFAOYSA-N	LC-HRMS	personal care and household	UV filter	other	Cell and DNA protection	n/a	n/a	Freshwater	M_T3	10	ngL	2861.090722	Water
0169_Cypermethrin	CASRN=52315-07-8	KAATUXNTWXVJKI-UHFFFAOYSA-N	GC-HRMS	pesticide	insecticide	pyrethoid	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	A_R2	107.13176244424787	ngL	8.462	Water
0169_Cypermethrin	CASRN=52315-07-8	KAATUXNTWXVJKI-UHFFFAOYSA-N	GC-HRMS	pesticide	insecticide	pyrethoid	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	A_RS2	107.13176244424787	ngL	0.446	Water
0169_Cypermethrin	CASRN=52315-07-8	KAATUXNTWXVJKI-UHFFFAOYSA-N	GC-HRMS	pesticide	insecticide	pyrethoid	Neuroactive	Sodium channel modulator	Sodium channels	Freshwater	M_T1	107.13176244424787	ngL	22.247	Water
0171_Clarithromycin	CASRN=81103-11-9	AGOYDEPGAOXOCK-KCBOHYOISA-N	LC-HRMS	pharmaceutical	antibiotic	macrolide	Antibiotic	Protein biosynthesis inhibition	23S ribosomal RNA of the 50S subunit of the bacterial ribosome	Freshwater	A_R3	1	ngL	68.135	Water
0171_Clarithromycin	CASRN=81103-11-9	AGOYDEPGAOXOCK-KCBOHYOISA-N	LC-HRMS	pharmaceutical	antibiotic	macrolide	Antibiotic	Protein biosynthesis inhibition	23S ribosomal RNA of the 50S subunit of the bacterial ribosome	Freshwater	M_R1	1	ngL	54.331748	Water
0171_Clarithromycin	CASRN=81103-11-9	AGOYDEPGAOXOCK-KCBOHYOISA-N	LC-HRMS	pharmaceutical	antibiotic	macrolide	Antibiotic	Protein biosynthesis inhibition	23S ribosomal RNA of the 50S subunit of the bacterial ribosome	Freshwater	M_T1	1	ngL	8977.354942	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	A_R1	1	ngL	1.022861	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	A_R2	1	ngL	2.075117	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	A_RS2	1	ngL	1.128555	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	M_R1	1	ngL	4.892394	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	M_RS1	1	ngL	0.444047	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	M_T1	1	ngL	15.684434	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	M_T2	1	ngL	17.155023	Water
0174_Ketoprofen	CASRN=22071-15-4	DKYWVDODHFEZIM-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	NSAID	NSAID	Antiinflammatory	Cyclooxygenase inhibition	Cyclooxygenase 1 and 2 (COX-1 and COX-2)	Freshwater	M_T3	1	ngL	47.125412	Water
0176_Sulfamethoxazole	CASRN=723-46-6	JLKIGFTWXXRPMT-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	A_R1	2	ngL	1369.785878	Water
0176_Sulfamethoxazole	CASRN=723-46-6	JLKIGFTWXXRPMT-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	A_R2	2	ngL	24.003505	Water
0176_Sulfamethoxazole	CASRN=723-46-6	JLKIGFTWXXRPMT-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	M_R1	2	ngL	429.201822	Water
0176_Sulfamethoxazole	CASRN=723-46-6	JLKIGFTWXXRPMT-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	M_T1	2	ngL	246.163372	Water
0176_Sulfamethoxazole	CASRN=723-46-6	JLKIGFTWXXRPMT-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	M_T2	2	ngL	1.956256	Water
0177_TMDD	CASRN=126-86-3	LXOFYPKXCSULTL-UHFFFAOYSA-N	LC-HRMS	additive	fluid additive	defoamer/wetting agent	unknown	n/a	n/a	Freshwater	A_R3	100	ngL	0.026	Water
0178_Sulfapyridine	CASRN=144-83-2	GECHUMIMRBOMGK-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	A_R2	5	ngL	14.890806	Water
0178_Sulfapyridine	CASRN=144-83-2	GECHUMIMRBOMGK-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	M_R1	5	ngL	48.094291	Water
0178_Sulfapyridine	CASRN=144-83-2	GECHUMIMRBOMGK-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	M_T1	5	ngL	153.871883	Water
0178_Sulfapyridine	CASRN=144-83-2	GECHUMIMRBOMGK-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antibiotic	sulfonamide	Antibiotic	Folic acid biosynthesis inhibition	Dihydropteroate synthase	Freshwater	M_T2	5	ngL	3.47e-4	Water
0179_Desethylterbutylazine	CASRN=30125-63-4	LMKQNTMFZLAJDV-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	triazine	unknown	n/a	n/a	Freshwater	M_T1	1	ngL	21.017336	Water
